size,cpu_bw,mem,requests_per_second,completed_requests,failed_requests,html_transfer_byte,mean_time_per_request,total_transfer_byte,transfer_rate_kbyte_per_second,rx_bytes,rx_packets,tx_bytes,tx_packets,vnf
0,0.1,512,737.29,44520.0,0.0,0.0,1.356,12243000.0,198.0,15190609.0,44655.0,7747100.0,44528.0,haproxy
0,0.1,512,728.78,44159.0,0.0,0.0,1.372,12143725.0,195.72,15067376.0,44292.0,7684154.0,44165.0,haproxy
0,0.1,512,728.68,43721.0,0.0,0.0,1.372,12023275.0,195.69,14917886.0,43852.0,7608470.0,43735.0,haproxy
0,0.1,512,744.55,44673.0,0.0,0.0,1.343,12285075.0,199.95,15242386.0,44802.0,7773722.0,44681.0,haproxy
0,0.1,512,735.6,44288.0,0.0,0.0,1.359,12179200.0,197.55,15111365.0,44421.0,7706732.0,44296.0,haproxy
0,0.1,512,727.42,43645.0,0.0,0.0,1.375,12002375.0,195.35,14891838.0,43774.0,7594850.0,43653.0,haproxy
0,0.1,512,740.32,44850.0,0.0,0.0,1.351,12333750.0,198.82,15303007.0,44983.0,7804694.0,44859.0,haproxy
0,0.1,512,723.71,43949.0,0.0,0.0,1.382,12085975.0,194.36,14995634.0,44080.0,7647746.0,43957.0,haproxy
0,0.1,512,733.33,44355.0,0.0,0.0,1.364,12197625.0,196.94,15134278.0,44489.0,7718390.0,44363.0,haproxy
0,0.1,512,733.12,43987.0,0.0,0.0,1.364,12096425.0,196.88,15008592.0,44118.0,7654358.0,43995.0,haproxy
0,0.1,512,722.93,43850.0,0.0,0.0,1.383,12058750.0,194.15,14962139.0,43985.0,7630520.0,43858.0,haproxy
0,0.1,512,740.52,44594.0,0.0,0.0,1.35,12263350.0,198.87,15215711.0,44727.0,7759976.0,44602.0,haproxy
0,0.1,512,735.03,44102.0,0.0,0.0,1.36,12128050.0,197.4,15048005.0,44236.0,7674236.0,44108.0,haproxy
0,0.1,512,724.43,43466.0,0.0,0.0,1.38,11953150.0,194.55,14830931.0,43597.0,7563572.0,43472.0,haproxy
0,0.1,512,723.57,43414.0,0.0,0.0,1.382,11938850.0,194.32,14813067.0,43543.0,7554920.0,43426.0,haproxy
0,0.1,512,716.52,43576.0,0.0,0.0,1.396,11983400.0,192.42,14868441.0,43707.0,7582844.0,43584.0,haproxy
0,0.1,512,739.16,44550.0,0.0,0.0,1.353,12251250.0,198.5,15201037.0,44688.0,7752188.0,44556.0,haproxy
0,0.1,512,709.43,43147.0,0.0,0.0,1.41,11865425.0,190.52,14722152.0,43278.0,7508462.0,43159.0,haproxy
0,0.1,512,733.03,44423.0,0.0,0.0,1.364,12216325.0,196.86,15157268.0,44554.0,7730486.0,44435.0,haproxy
1,0.1,512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5909934057.0,674956.0,30651246.0,464361.0,haproxy
1,0.1,512,0.31,19.0,0.0,6049383134.0,3251.019,6049388150.0,95639.73,6052031141.0,691610.0,30660524.0,464494.0,haproxy
1,0.1,512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6307625277.0,720781.0,31310922.0,474351.0,haproxy
1,0.1,512,0.31,19.0,0.0,6049383134.0,3239.582,6049388150.0,95977.4,6054222331.0,696173.0,31040888.0,470268.0,haproxy
1,0.1,512,0.31,19.0,0.0,6049383134.0,3227.494,6049388150.0,96336.84,6071968825.0,694167.0,30921982.0,468391.0,haproxy
1,0.1,512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5879004757.0,675070.0,30097540.0,455986.0,haproxy
1,0.1,512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5913991249.0,677596.0,30255314.0,458375.0,haproxy
1,0.1,512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6219905847.0,712862.0,31286470.0,473991.0,haproxy
1,0.1,512,0.31,19.0,0.0,6049383134.0,3211.693,6049388150.0,96810.81,6095403402.0,696806.0,30405132.0,460646.0,haproxy
1,0.1,512,0.29,18.0,0.0,5730994548.0,3433.143,5730999300.0,90566.17,5759056563.0,659738.0,30003586.0,454555.0,haproxy
1,0.1,512,0.31,19.0,0.0,6049383134.0,3250.719,6049388150.0,95648.57,6090412711.0,694851.0,30943972.0,468810.0,haproxy
1,0.1,512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5987650041.0,683644.0,30200356.0,457544.0,haproxy
1,0.1,512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5873203533.0,673870.0,30442334.0,461203.0,haproxy
1,0.1,512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5944169763.0,677977.0,29987678.0,454303.0,haproxy
1,0.1,512,0.31,19.0,0.0,6049383134.0,3224.491,6049388150.0,96426.56,6095366390.0,696376.0,31174002.0,472297.0,haproxy
1,0.1,512,0.31,19.0,0.0,6049383134.0,3219.825,6049388150.0,96566.31,6095562542.0,699384.0,30710070.0,465269.0,haproxy
1,0.1,512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6232619889.0,713739.0,30883158.0,467891.0,haproxy
1,0.1,512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6276511169.0,717175.0,31500184.0,477224.0,haproxy
1,0.1,512,0.31,19.0,0.0,6049383134.0,3231.747,6049388150.0,96210.06,6095672266.0,700698.0,30809986.0,466777.0,haproxy
1,0.1,512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5860630133.0,670174.0,29795836.0,451398.0,haproxy
0,0.2,64,1513.75,90825.0,0.0,0.0,0.661,24976875.0,406.52,30980614.0,90960.0,15804236.0,90834.0,haproxy
0,0.2,64,1495.81,90424.0,0.0,0.0,0.669,24866600.0,401.71,30844071.0,90562.0,15734726.0,90437.0,haproxy
0,0.2,64,1478.84,89356.0,0.0,0.0,0.676,24572900.0,397.15,30479685.0,89491.0,15548498.0,89363.0,haproxy
0,0.2,64,1525.18,91511.0,0.0,0.0,0.656,25165525.0,409.59,31214276.0,91642.0,15923468.0,91518.0,haproxy
0,0.2,64,1470.94,88937.0,0.0,0.0,0.68,24457675.0,395.03,30336938.0,89074.0,15475592.0,88944.0,haproxy
0,0.2,64,1478.16,88690.0,0.0,0.0,0.677,24389750.0,396.97,30252183.0,88819.0,15432746.0,88699.0,haproxy
0,0.2,64,1503.36,90202.0,0.0,0.0,0.665,24805550.0,403.74,30767775.0,90331.0,15695966.0,90213.0,haproxy
0,0.2,64,1487.25,89329.0,0.0,0.0,0.672,24565475.0,399.41,30470544.0,89465.0,15543932.0,89338.0,haproxy
